timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
5713;80;1508;9.75
5717;359;319;9.73
5717;91;2896;9.65
5719;99;1535;9.54
5804;527;405;9.44
5804;225;3712;9.37
5804;76;1734;9.33
5804;356;370;9.31
5808;402;3541;9.3
5808;284;1587;9.27
5808;1019;256;9.25
5810;306;2960;9.24
5911;51;1498;9.28
5911;511;272;9.32
5913;323;2902;9.33
5915;37;1996;9.33
5915;447;567;9.22
5917;614;3423;8.98
5919;239;2177;8.67
5919;394;475;8.34
5921;620;3407;7.97
5921;10;1981;7.59
6059;685;311;7.19
6059;272;3283;6.83
6059;0;1766;6.44
6059;622;542;6.07
6059;379;3633;5.78
6059;0;2150;5.58
6065;764;560;5.4
6065;317;3729;5.25
6065;0;2294;5.1
6065;1091;259;5.0
6065;358;3253;4.96
6065;0;2339;4.94
6065;1118;525;4.9
6065;496;3485;4.88
6166;0;2857;4.78
6166;1235;1034;4.69
6170;528;3609;4.63
6170;41;2418;4.55
6170;1386;770;4.48
6173;661;3305;4.47
6173;132;2514;4.46
6173;1535;672;4.43
6173;976;3131;4.38
6274;349;2406;4.34
6274;1598;624;4.28
6274;1088;2950;4.25
6274;388;2241;4.25
6274;1777;333;4.24
6274;1293;2845;4.23
6279;528;2448;4.21
6281;1983;548;4.23
6281;1255;2966;4.32
6281;533;2477;4.47
6380;2220;0;4.67
6380;1219;2439;4.87
6380;784;2388;5.08
6380;2786;475;5.27
6380;1406;2740;5.44
6380;921;2458;5.58
6380;2291;380;5.68
6387;1424;2727;5.77
6387;661;2465;5.85
6478;2325;144;5.96
6478;1214;2555;6.1
6478;698;2479;6.25
6478;2021;435;6.34
6478;1169;2927;6.3
6478;880;2749;6.22
6478;1680;505;6.1
6478;1123;3066;5.93
6485;840;3058;5.78
6568;1624;464;5.65
6568;962;2866;5.51
6568;695;2981;5.26
6568;1947;704;4.89
6568;721;3067;4.46
6568;823;2974;4.15
6568;2124;706;4.09
6568;623;3504;4.25
6667;201;3611;4.55
6667;1989;1170;5.02
6667;256;3115;5.6
6667;655;3437;6.17
6667;2244;1301;6.6
6667;723;3281;6.78
6667;963;3188;6.8
6676;2364;533;6.78
6676;496;2714;6.65
6767;1074;3120;6.29
6769;2097;1009;5.75
6769;0;3347;5.25
6771;722;3907;4.91
6771;2064;690;4.84
6771;645;2927;5.14
6773;828;3633;5.79
6773;1802;929;6.21
6773;441;2725;6.36
6872;1095;3196;6.66
6872;1938;944;7.26
6872;526;2787;7.73
6872;659;3351;7.95
6872;1757;624;8.02
6872;113;2675;8.03
6872;821;3354;8.0
6879;1637;605;7.99
6879;175;2627;8.04
6879;424;3058;8.08
6979;1419;638;8.06
6979;435;2625;8.05
6979;848;2956;8.08
6984;1232;450;8.16
6984;112;2405;8.25
6984;590;3152;8.32
6986;679;743;8.41
6987;198;2258;8.47
6987;755;3216;8.48
7084;839;565;8.51
7084;382;2157;8.56
7084;589;3294;8.58
7084;743;725;8.62
7084;97;2291;8.71
7084;506;3049;8.78
7084;804;535;8.86
7092;137;2415;8.92
7094;303;3309;8.99
7094;653;754;9.03
7205;0;2178;9.06
7205;430;2992;9.12
7205;577;422;9.14
7205;15;2113;9.13
7205;535;3190;9.08
7205;496;529;9.03
7205;33;1971;9.03
7215;278;2699;9.06
7215;455;381;9.12
7215;11;1513;9.17
7215;469;2672;9.28
7326;384;240;9.45
7328;101;1455;9.64
7328;302;2461;9.82
7330;407;494;9.96
7330;176;1728;10.07
7330;173;2927;10.15
7332;260;148;10.2
7332;176;1454;10.24
7334;223;2944;10.24
7334;295;232;10.21
7423;72;1535;10.17
7423;290;2825;10.2
7423;230;288;10.25
7423;83;1535;10.29
7423;60;2929;10.29
7423;283;0;10.27
7423;39;1009;10.22
7423;169;2679;10.18
7423;252;48;10.19
7491;157;1331;10.23
7491;319;2914;10.26
7491;294;373;10.3
7491;50;1554;10.37
7491;490;3274;10.48
7491;256;245;10.6
7590;129;1131;10.69
7592;378;3150;10.79
7592;274;256;10.87
7592;224;1351;10.88
7594;300;3009;10.86
7594;304;432;10.79
7596;133;1328;10.69
7596;334;3219;10.56
7597;104;398;10.41
7673;195;1059;10.27
7673;428;2544;10.15
7673;658;278;10.04
7675;295;741;9.93
7675;393;2858;9.85
7675;438;530;9.78
7677;254;1104;9.72
7771;394;3120;9.65
7771;430;419;9.57
7773;673;563;9.48
7773;663;2757;9.39
7773;432;629;9.33
