timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
4355;0;1705;137.91
4355;0;1770;138.41
4355;0;1835;138.94
4355;0;1795;139.47
4357;0;1843;140.01
4357;0;1872;140.56
4357;0;1810;140.98
4357;0;1865;141.26
4359;0;1929;141.35
4359;0;1866;141.21
4359;0;1819;140.88
4359;0;1791;140.38
4361;0;1675;139.9
4361;0;1616;139.54
4361;0;1604;139.39
4361;0;1535;139.4
4361;0;1535;139.46
4363;0;1602;139.52
4399;0;1575;139.6
4399;0;1591;139.66
4399;0;1664;139.67
4440;0;1664;139.66
4440;0;1683;139.62
4442;0;1808;139.6
4442;0;1801;139.57
4484;0;1830;139.59
4486;0;1893;139.66
4486;35;1802;139.76
4486;0;1762;139.88
4532;0;1818;139.97
4532;0;1777;139.97
4532;0;1719;139.93
4532;0;1776;139.83
4578;0;1760;139.69
4578;0;1713;139.57
4578;0;1780;139.44
4578;0;1770;139.31
4629;0;1730;139.22
4629;0;1776;139.13
4629;0;1776;139.05
4631;0;1713;138.97
4631;0;1785;138.88
4667;0;1786;138.78
4669;0;1744;138.66
4669;0;1776;138.53
4715;0;1776;138.41
4717;0;1706;138.28
4717;0;1748;138.15
4717;0;1760;138.03
4717;9;1707;137.94
4765;0;1730;137.86
4765;0;1744;137.79
4765;0;1679;137.72
4765;0;1705;137.7
4814;0;1716;137.68
4814;0;1675;137.66
4816;0;1679;137.67
4816;0;1722;137.69
4862;0;1660;137.72
4862;0;1680;137.79
4862;0;1744;137.85
4862;0;1714;137.91
4864;0;1738;137.99
4908;0;1799;138.07
4910;0;1758;138.15
4910;0;1776;138.2
4910;0;1831;138.25
4948;0;1792;138.27
4948;0;1779;138.29
4948;0;1855;138.31
4998;0;1808;138.32
4998;0;1792;138.35
4998;0;1859;138.39
5000;0;1814;138.42
5000;0;1783;138.47
5044;0;1839;138.5
5046;0;1805;138.51
5046;0;1763;138.49
5046;0;1830;138.46
5093;0;1812;138.46
5095;0;1778;138.49
5095;0;1817;138.58
5095;0;1807;138.66
5149;0;1767;138.71
5151;0;1819;138.73
5151;0;1831;138.77
5151;0;1807;138.88
5151;0;1851;138.94
5189;0;1872;138.66
5191;0;1811;138.26
5191;0;1850;137.63
5191;0;1845;136.95
5246;0;1777;136.41
5248;0;1811;135.93
5248;0;1839;135.56
5248;0;1799;135.31
5250;0;1819;135.08
5296;0;1843;134.83
5296;0;1776;134.52
5296;0;1765;134.23
5296;0;1785;133.96
5349;0;1703;133.97
5349;0;1698;134.12
5350;0;1728;134.23
5350;0;1687;134.33
5350;0;1687;134.55
5397;0;1786;134.87
5399;0;1742;135.23
5399;0;1718;135.54
5399;0;1806;135.81
5439;0;1758;136.04
5441;0;1746;136.28
5441;0;1811;136.49
5441;0;1795;136.69
5495;0;1787;136.88
5497;0;1829;137.1
