timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
7112;171;349;19.83
7112;154;365;20.12
7112;41;340;20.39
7174;192;350;20.49
7174;176;369;20.51
7174;53;340;20.43
7174;207;351;20.13
7174;181;368;19.84
7174;58;347;19.7
7231;149;347;19.68
7231;144;362;19.82
7231;29;342;20.02
7231;60;342;20.27
7231;101;357;20.54
7302;41;342;20.94
7305;109;343;21.61
7306;160;359;22.33
7306;49;341;23.0
7306;143;344;23.73
7306;314;365;24.47
7306;204;335;25.28
7371;371;337;26.0
7371;192;356;26.3
7374;33;353;25.99
7374;3;347;25.64
7374;64;365;25.29
7374;33;347;24.78
7430;48;337;24.02
7430;258;354;23.43
7430;223;339;22.94
7430;170;317;22.57
7430;223;317;22.16
7505;270;346;21.75
7506;609;364;22.07
7507;665;377;23.02
7507;432;357;24.13
7508;410;346;25.37
7509;383;347;26.44
7510;151;322;26.77
7576;235;333;26.76
7578;256;351;27.64
7578;115;339;28.69
7578;181;340;28.9
7580;197;359;31.96
7580;104;347;36.82
7650;64;337;34.71
7655;161;350;33.87
7655;85;349;33.17
7655;142;347;31.91
7655;256;363;20.17
7658;178;354;13.2
7660;321;358;12.1
7724;421;371;11.78
7724;334;366;11.89
7724;293;355;12.19
7724;361;367;12.16
7724;97;352;12.05
7724;113;343;11.86
7724;241;363;11.94
7791;129;350;12.66
7791;134;345;13.68
7791;274;364;14.62
7791;182;355;15.3
7791;217;343;15.57
7867;283;355;15.59
7869;199;351;15.29
7869;271;341;14.94
7869;352;356;14.75
7869;233;355;14.67
7873;334;357;14.6
7873;573;382;14.55
7941;626;380;14.54
7941;511;359;14.3
7941;461;367;13.84
7941;121;349;13.69
7941;80;327;13.4
7941;208;336;13.31
7941;91;336;13.53
8016;61;334;13.8
8016;139;354;14.06
8019;97;362;14.41
8021;35;357;14.81
8021;111;353;15.19
8023;90;366;15.47
8024;60;354;15.61
8099;130;362;15.38
8099;112;357;14.88
8099;89;345;14.12
8102;219;355;13.43
8102;130;356;13.04
8102;66;342;12.95
8102;261;361;12.94
8172;191;364;12.86
8172;141;351;13.02
8172;215;357;13.18
8172;112;355;13.54
8172;50;343;14.24
8172;117;348;14.88
8172;91;354;15.13
8238;51;343;15.28
8238;144;352;15.53
8238;111;354;16.01
