timestamp;ID;Angle;EMG;ECG
102.003;ESQ;323.05;802;1976
102.003;DIR;33.44;0;2926
102.003;ESQ;323.05;4095;563
102.003;DIR;33.44;0;1569
102.003;DIR;33.44;0;1577
102.003;ESQ;323.04;0;3856
102.003;ESQ;323.05;4095;624
102.003;DIR;33.44;0;2799
102.003;ESQ;323.05;2496;1791
102.066;DIR;33.44;0;831
102.066;DIR;33.44;0;2447
102.066;ESQ;323.04;0;3100
102.066;DIR;33.44;0;2097
102.066;ESQ;323.03;4095;115
102.066;ESQ;323.04;0;3310
102.066;DIR;33.44;0;1013
102.066;ESQ;323.05;1712;1619
102.066;DIR;33.44;0;3015
102.066;ESQ;323.05;3886;757
102.066;DIR;33.44;0;1219
102.066;ESQ;323.05;0;3779
102.066;DIR;33.45;0;1769
102.066;ESQ;323.06;4095;400
102.066;DIR;33.46;0;2606
102.066;ESQ;323.06;1605;2224
102.066;DIR;33.46;0;799
102.066;ESQ;323.05;0;2768
102.066;DIR;33.46;0;2697
102.066;ESQ;323.06;4095;202
102.066;DIR;33.45;0;1841
102.129;ESQ;323.06;0;3515
102.129;DIR;33.47;0;1179
102.129;ESQ;323.07;3280;1279
102.129;DIR;33.48;0;2903
102.129;ESQ;323.06;3615;1170
102.129;DIR;33.48;0;1037
102.129;ESQ;323.05;0;4057
102.129;DIR;33.48;0;2015
102.129;ESQ;323.04;4095;107
102.129;DIR;33.48;0;2409
102.129;DIR;33.48;0;798
102.129;ESQ;323.05;547;2471
102.129;ESQ;323.05;271;2382
102.129;DIR;33.47;0;2832
102.129;ESQ;323.06;4095;336
102.129;ESQ;323.06;0;3767
102.129;DIR;33.47;0;1523
102.129;DIR;33.46;0;1291
102.129;ESQ;323.06;4095;847
102.129;DIR;33.48;0;2891
102.129;ESQ;323.05;3034;1628
102.207;DIR;33.49;0;912
102.207;ESQ;323.06;0;3398
102.207;DIR;33.49;0;2355
102.207;ESQ;323.06;4095;141
102.207;DIR;33.5;0;2251
102.207;ESQ;323.07;0;2941
102.207;DIR;33.5;0;885
102.207;ESQ;323.06;899;2032
102.207;DIR;33.49;0;3040
102.207;DIR;33.49;0;1344
102.207;ESQ;323.06;4095;636
102.207;ESQ;323.06;0;3821
102.207;DIR;33.5;0;1599
102.207;ESQ;323.07;4095;583
102.207;DIR;33.5;0;2818
102.207;ESQ;323.07;2298;1902
102.207;DIR;33.51;0;832
102.207;ESQ;323.07;0;3021
102.207;ESQ;323.07;4095;127
102.207;DIR;33.5;0;2453
102.207;DIR;33.51;0;2117
102.207;ESQ;323.07;0;3271
102.207;DIR;33.51;0;1127
102.207;ESQ;323.06;1778;1663
102.27;DIR;33.5;0;3046
102.27;ESQ;323.07;3888;970
102.27;ESQ;323.06;0;3766
102.27;DIR;33.5;0;1130
102.27;DIR;33.5;0;1738
102.27;ESQ;323.07;4095;338
102.27;DIR;33.5;0;2619
102.27;ESQ;323.06;1457;2290
102.27;DIR;33.5;0;896
102.27;ESQ;323.07;0;2674
102.27;DIR;33.5;0;2717
102.27;ESQ;323.06;4095;217
102.27;ESQ;323.06;0;3477
102.27;DIR;33.5;0;1750
102.27;DIR;33.49;0;1242
102.27;ESQ;323.06;4049;1167
102.27;DIR;33.48;0;3025
102.27;ESQ;323.06;3500;1277
102.27;DIR;33.48;0;1059
102.27;ESQ;323.06;0;3599
102.332;ESQ;323.06;4095;193
102.332;DIR;33.48;0;2151
102.332;DIR;33.48;0;2475
102.332;ESQ;323.07;95;2631
102.332;DIR;33.49;0;869
102.332;ESQ;323.07;433;2131
102.332;DIR;33.49;0;2943
102.332;ESQ;323.06;4095;381
102.332;DIR;33.49;0;1535
102.332;ESQ;323.06;0;3904
102.332;DIR;33.48;0;1391
102.332;DIR;33.48;0;2991
102.332;DIR;33.47;0;938
102.332;ESQ;323.06;4095;816
102.332;ESQ;323.06;2905;1619
102.332;ESQ;323.05;0;3428
102.332;DIR;33.47;0;2313
102.332;ESQ;323.05;4095;134
102.332;DIR;33.47;0;2115
102.394;ESQ;323.06;0;3002
102.394;DIR;33.47;0;1023
102.394;ESQ;323.06;1376;1686
102.394;DIR;33.47;0;2944
102.394;ESQ;323.05;4009;835
102.394;DIR;33.47;0;1238
102.394;ESQ;323.05;0;3842
102.394;DIR;33.47;0;1831
102.394;ESQ;323.06;4095;400
102.394;DIR;33.47;0;2640
102.394;ESQ;323.05;1792;2078
102.394;DIR;33.47;0;784
102.394;ESQ;323.04;0;2746
102.394;DIR;33.48;0;2646
102.394;ESQ;323.05;4095;272
102.394;DIR;33.46;0;1814
102.394;ESQ;323.05;0;3456
102.394;ESQ;323.04;2938;1275
102.394;DIR;33.46;0;1147
102.394;DIR;33.47;0;3035
102.47;ESQ;323.04;3574;1069
102.47;DIR;33.46;0;983
102.47;ESQ;323.04;0;3730
102.47;DIR;33.45;0;2000
102.47;ESQ;323.04;4095;266
102.47;ESQ;323.04;837;2458
102.47;ESQ;323.03;84;2550
102.47;DIR;33.45;0;2375
102.47;DIR;33.44;0;759
102.47;DIR;33.43;0;2754
102.47;ESQ;323.03;4095;464
102.47;DIR;33.44;0;1518
102.47;ESQ;323.03;0;3753
102.47;DIR;33.44;0;1395
102.47;DIR;33.44;0;2736
102.47;ESQ;323.04;4095;863
102.47;ESQ;323.03;3177;1411
102.47;DIR;33.43;0;816
102.47;ESQ;323.04;0;3483
102.47;DIR;33.44;0;2267
102.47;ESQ;323.03;4095;110
102.47;DIR;33.45;0;2160
102.47;ESQ;323.03;0;2704
102.47;DIR;33.45;0;912
102.534;ESQ;323.03;679;2112
102.534;DIR;33.46;0;2896
102.534;ESQ;323.02;4095;627
102.534;DIR;33.46;0;1301
102.534;ESQ;323.02;0;3872
102.534;ESQ;323.01;4095;605
102.534;DIR;33.46;0;1616
102.534;DIR;33.45;0;2655
102.534;ESQ;323.01;2587;1741
102.534;DIR;33.45;0;834
102.534;DIR;33.45;0;2506
102.534;ESQ;323.0;0;3156
102.534;ESQ;323.0;4095;129
102.534;DIR;33.46;0;1891
102.534;ESQ;323.01;0;3003
102.534;DIR;33.47;0;1081
102.534;ESQ;323.0;1357;1751
102.534;DIR;33.47;0;2929
102.534;ESQ;323.0;3959;861
102.534;DIR;33.47;0;1129
102.596;ESQ;323.0;0;3568
102.596;DIR;33.48;0;1885
102.596;ESQ;323.01;4095;387
102.596;DIR;33.48;0;2512
102.596;ESQ;323.0;1580;2285
102.596;DIR;33.48;0;865
102.596;ESQ;323.01;0;2559
102.596;DIR;33.47;0;2783
102.596;DIR;33.47;0;1718
102.596;ESQ;323.0;4095;128
102.596;ESQ;323.01;0;3425
102.596;ESQ;323.01;3531;1226
102.596;DIR;33.47;0;1328
102.596;DIR;33.47;0;2947
102.596;DIR;33.47;0;1044
102.596;ESQ;323.02;3483;1216
102.596;DIR;33.46;0;2234
102.596;ESQ;323.02;0;3519
102.596;ESQ;323.02;4095;272
102.596;DIR;33.47;0;2416
102.658;ESQ;323.02;505;2591
102.658;DIR;33.47;0;950
102.658;ESQ;323.02;298;2382
102.658;DIR;33.46;0;2826
102.658;DIR;33.47;0;1483
102.658;DIR;33.46;0;1617
102.658;ESQ;323.03;4095;355
102.658;DIR;33.46;0;2862
102.658;ESQ;323.03;0;3519
102.658;ESQ;323.02;4095;879
102.658;ESQ;323.02;2922;1518
102.658;DIR;33.47;0;875
102.658;ESQ;323.02;0;3175
102.658;ESQ;323.03;4095;278
102.658;DIR;33.47;0;2452
102.658;DIR;33.47;0;2107
102.66;DIR;33.47;0;1017
102.66;ESQ;323.02;0;2876
102.66;ESQ;323.03;954;1744
102.721;DIR;33.47;0;2970
102.721;DIR;33.47;0;1385
102.721;ESQ;323.03;4095;715
102.721;ESQ;323.03;0;4028
102.721;DIR;33.47;0;1819
102.721;ESQ;323.04;4095;505
102.721;DIR;33.47;0;2653
102.721;ESQ;323.04;2261;1807
102.721;DIR;33.47;0;870
102.721;ESQ;323.05;0;2983
102.722;DIR;33.47;0;2608
102.722;ESQ;323.04;4095;94
102.722;DIR;33.46;0;1855
102.722;ESQ;323.04;0;3147
102.722;DIR;33.47;0;1191
102.722;ESQ;323.03;1781;1573
102.722;DIR;33.46;0;2938
102.722;ESQ;323.04;3952;912
102.722;DIR;33.46;0;1092
102.8;ESQ;323.04;0;3485
102.8;DIR;33.47;0;2021
102.8;DIR;33.47;0;2482
102.8;ESQ;323.04;4095;308
102.8;ESQ;323.04;1402;2399
102.8;DIR;33.46;0;939
102.8;ESQ;323.03;0;2630
102.8;DIR;33.45;0;2787
102.8;ESQ;323.03;4095;176
102.8;DIR;33.45;0;1748
102.8;ESQ;323.03;0;3348
102.8;DIR;33.45;0;1362
102.8;ESQ;323.03;3744;1153
102.8;DIR;33.45;0;2735
102.8;ESQ;323.03;3519;1334
102.8;DIR;33.46;0;958
102.8;ESQ;323.02;0;3386
102.8;DIR;33.45;0;2247
102.8;ESQ;323.03;4095;173
102.8;DIR;33.46;0;2225
102.8;DIR;33.46;0;880
102.8;ESQ;323.03;282;2663
102.8;DIR;33.46;0;2865
102.8;ESQ;323.04;364;2320
102.8;ESQ;323.03;4095;304
102.877;DIR;33.46;0;1458
102.877;DIR;33.45;0;1615
102.877;DIR;33.46;0;2746
102.877;DIR;33.45;0;944
102.877;ESQ;323.02;0;3498
102.877;ESQ;323.03;4095;907
102.877;ESQ;323.03;3108;1601
102.877;DIR;33.45;0;2438
102.877;DIR;33.45;0;1977
102.877;DIR;33.45;0;976
102.877;ESQ;323.04;0;3278
102.877;ESQ;323.03;4095;170
102.877;ESQ;323.04;0;2880
102.877;ESQ;323.04;694;2067
102.877;DIR;33.45;0;2914
102.877;ESQ;323.04;4095;497
102.877;DIR;33.45;0;1209
102.877;ESQ;323.03;0;3702
102.877;DIR;33.47;0;1726
102.877;ESQ;323.04;4095;602
102.877;DIR;33.47;0;2523
102.877;ESQ;323.04;2519;1907
102.877;DIR;33.47;0;848
102.877;ESQ;323.04;0;2930
102.877;DIR;33.46;0;2719
102.877;ESQ;323.04;4095;198
102.955;DIR;33.46;0;1748
102.955;ESQ;323.04;0;3091
102.955;DIR;33.46;0;1092
102.955;ESQ;323.04;1643;1535
102.955;DIR;33.47;0;2977
102.955;DIR;33.46;0;1063
102.955;ESQ;323.04;3905;929
102.955;ESQ;323.04;0;3821
102.955;DIR;33.46;0;1985
102.955;ESQ;323.02;4095;291
102.955;DIR;33.46;0;2363
102.955;DIR;33.45;0;818
102.955;ESQ;323.02;1521;2224
102.955;ESQ;323.02;0;2749
102.955;DIR;33.45;0;2799
102.955;DIR;33.45;0;1623
102.955;ESQ;323.03;4095;239
102.955;ESQ;323.03;0;3367
102.955;DIR;33.45;0;1309
102.955;ESQ;323.03;3618;1168
102.955;DIR;33.45;0;2817
102.955;ESQ;323.04;3462;1242
102.955;DIR;33.45;0;908
103.033;ESQ;323.03;0;3512
103.033;DIR;33.46;0;2320
103.033;ESQ;323.03;4095;304
103.033;DIR;33.46;0;2212
103.033;ESQ;323.03;294;2659
103.033;DIR;33.46;0;831
103.033;ESQ;323.02;379;2311
103.033;DIR;33.46;0;2837
103.033;ESQ;323.03;4095;430
103.033;DIR;33.47;0;1346
103.033;ESQ;323.03;0;3659
103.033;DIR;33.46;0;1553
103.033;ESQ;323.02;4095;802
103.033;DIR;33.46;0;2711
103.033;DIR;33.46;0;768
103.033;ESQ;323.03;2861;1663
103.033;ESQ;323.02;0;3181
103.033;DIR;33.46;0;2387
103.033;DIR;33.46;0;2011
103.033;ESQ;323.01;4095;245
103.033;ESQ;323.01;0;2990
103.033;DIR;33.46;0;949
103.033;ESQ;323.01;1082;1843
103.033;DIR;33.46;0;2904
103.033;ESQ;323.02;4035;813
103.093;DIR;33.46;0;1230
103.093;DIR;33.46;0;1757
103.093;DIR;33.46;0;2526
103.093;DIR;33.46;0;717
103.093;DIR;33.46;0;2507
103.093;ESQ;323.02;0;3898
103.093;ESQ;323.02;4095;606
103.093;ESQ;323.02;2081;2015
103.093;ESQ;323.02;0;2987
103.093;ESQ;323.02;4095;320
103.093;ESQ;323.01;0;3237
103.094;ESQ;323.02;1847;1587
103.094;ESQ;323.02;3847;1035
103.094;DIR;33.47;0;1872
103.094;DIR;33.46;0;1071
103.094;DIR;33.47;0;2729
103.094;DIR;33.47;0;1065
103.094;DIR;33.47;0;1904
103.094;ESQ;323.02;0;3706
103.094;ESQ;323.03;4095;523
103.156;DIR;33.47;0;2417
103.156;ESQ;323.03;1527;2364
103.156;ESQ;323.02;0;2689
103.156;DIR;33.48;0;771
103.156;DIR;33.47;0;2559
103.156;DIR;33.48;0;1581
103.156;ESQ;323.01;4095;470
103.156;ESQ;323.02;0;3474
103.156;DIR;33.47;0;1219
103.156;ESQ;323.02;3035;1283
103.156;DIR;33.47;0;2726
103.156;DIR;33.46;0;938
103.156;ESQ;323.02;3511;1225
103.156;DIR;33.47;0;2085
103.156;ESQ;323.02;0;3514
103.156;ESQ;323.02;4095;391
103.156;DIR;33.46;0;2099
103.156;ESQ;323.03;128;2666
103.156;DIR;33.46;0;816
103.156;ESQ;323.01;477;2270
103.219;DIR;33.46;0;2762
103.219;DIR;33.45;0;1430
103.219;ESQ;323.0;4095;635
103.219;ESQ;323.0;0;3660
103.219;DIR;33.45;0;1477
103.219;ESQ;323.0;4095;821
103.219;DIR;33.45;0;2559
103.219;ESQ;323.01;2865;1744
103.219;DIR;33.45;0;848
103.219;ESQ;323.01;0;3237
103.219;DIR;33.46;0;2351
103.219;ESQ;323.02;4095;145
103.219;DIR;33.45;0;1951
103.219;ESQ;323.02;0;2828
103.219;DIR;33.46;0;1003
103.219;ESQ;323.02;1038;1877
103.219;DIR;33.45;0;2768
103.219;ESQ;323.02;4093;805
103.219;DIR;33.46;0;1165
103.219;ESQ;323.01;0;3674
103.282;DIR;33.46;0;1915
103.282;ESQ;323.01;4095;617
103.282;DIR;33.47;0;2544
103.282;ESQ;323.0;2126;2095
103.282;DIR;33.47;0;893
103.282;ESQ;323.0;0;2883
103.282;DIR;33.46;0;2736
103.282;ESQ;323.0;4095;285
103.282;DIR;33.46;0;1711
103.282;ESQ;323.0;0;3086
103.282;DIR;33.46;0;1243
103.282;ESQ;323.0;2138;1497
103.282;DIR;33.47;0;2848
103.282;ESQ;323.0;3671;1021
103.282;DIR;33.47;0;1168
103.282;ESQ;323.0;0;3454
103.282;DIR;33.47;0;2128
103.282;ESQ;323.0;4095;386
103.282;DIR;33.47;0;2251
103.282;ESQ;323.0;1079;2314
103.36;DIR;33.48;0;901
103.36;ESQ;323.0;22;2512
103.36;DIR;33.47;0;2807
103.36;ESQ;323.0;4095;452
103.36;DIR;33.48;0;1562
103.36;ESQ;323.0;0;3367
103.36;DIR;33.48;0;1579
103.36;ESQ;322.99;4031;1135
103.36;ESQ;322.99;3280;1305
103.36;DIR;33.48;0;2800
103.36;ESQ;323.0;0;3305
103.36;DIR;33.48;0;873
103.36;ESQ;323.0;4095;240
103.36;DIR;33.48;0;2357
103.36;DIR;33.47;0;2064
103.36;ESQ;322.99;129;2603
103.36;ESQ;323.0;449;2193
103.36;DIR;33.48;0;1093
103.36;DIR;33.47;0;2901
103.36;ESQ;323.0;4095;528
103.36;DIR;33.47;0;1260
103.36;ESQ;323.0;0;3425
103.36;DIR;33.46;0;1808
103.36;ESQ;323.0;4095;723
103.36;DIR;33.47;0;2583
103.423;ESQ;323.02;2675;1735
103.424;DIR;33.46;0;863
103.424;ESQ;323.02;0;3126
103.424;DIR;33.46;0;2582
103.424;ESQ;323.02;4095;272
103.424;DIR;33.46;0;1835
103.424;ESQ;323.03;0;2943
103.424;DIR;33.46;0;1253
103.424;ESQ;323.04;1201;1565
103.424;DIR;33.46;0;2896
103.424;ESQ;323.03;4030;749
103.424;DIR;33.47;0;1103
103.424;ESQ;323.03;0;3573
103.424;DIR;33.46;0;1993
103.424;ESQ;323.01;4095;500
103.424;DIR;33.46;0;2405
103.424;ESQ;323.01;1919;1998
103.424;DIR;33.46;0;817
103.424;ESQ;323.01;0;2755
103.424;DIR;33.46;0;2686
103.486;ESQ;323.01;4095;211
103.486;DIR;33.46;0;1647
103.486;ESQ;323.01;0;3175
103.486;ESQ;323.02;2285;1369
103.486;DIR;33.46;0;1315
103.486;DIR;33.46;0;2721
103.486;ESQ;323.02;3623;1050
103.486;DIR;33.46;0;958
103.486;ESQ;323.02;0;3622
103.486;DIR;33.47;0;2187
103.486;ESQ;323.02;4095;372
103.486;DIR;33.47;0;2224
103.486;ESQ;323.02;1013;2259
103.486;DIR;33.46;0;913
103.486;ESQ;323.03;16;2345
103.486;DIR;33.46;0;2727
103.486;ESQ;323.03;4095;255
103.486;DIR;33.46;0;1330
103.486;ESQ;323.03;0;3408
103.548;DIR;33.46;0;1470
103.548;ESQ;323.02;4095;1023
103.548;DIR;33.46;0;2688
103.548;ESQ;323.03;3274;1379
103.548;DIR;33.47;0;831
103.548;ESQ;323.04;0;3223
103.548;DIR;33.47;0;2371
103.548;ESQ;323.04;4095;144
103.548;DIR;33.47;0;1904
103.548;ESQ;323.04;0;2670
103.548;DIR;33.48;0;896
103.549;DIR;33.48;0;2789
103.549;ESQ;323.05;640;2128
103.549;DIR;33.48;0;1181
103.549;ESQ;323.04;4095;477
103.549;ESQ;323.04;0;3476
103.549;DIR;33.48;0;1693
103.549;ESQ;323.03;4095;662
103.549;DIR;33.48;0;2479
103.549;ESQ;323.03;2625;1698
103.611;DIR;33.48;0;766
103.611;DIR;33.46;0;2543
103.611;ESQ;323.02;0;2988
103.611;ESQ;323.02;4095;235
103.611;DIR;33.46;0;1763
103.611;ESQ;323.03;0;2997
103.611;DIR;33.46;0;1115
103.611;ESQ;323.02;1477;1515
103.611;DIR;33.46;0;2815
103.611;ESQ;323.02;3941;790
103.611;DIR;33.47;0;964
103.611;ESQ;323.02;0;3697
103.611;DIR;33.46;0;1978
103.611;ESQ;323.01;4095;304
103.611;ESQ;323.01;1597;2079
103.611;DIR;33.46;0;2293
103.611;DIR;33.46;0;747
103.611;ESQ;323.02;0;2559
103.611;DIR;33.47;0;2711
103.673;ESQ;323.01;4095;223
103.673;DIR;33.46;0;1489
103.673;ESQ;323.01;0;3270
103.673;DIR;33.47;0;1346
103.673;ESQ;323.01;3761;1118
103.673;DIR;33.48;0;2807
103.673;DIR;33.48;0;929
103.673;ESQ;323.03;3435;1227
103.673;ESQ;323.03;0;3296
103.673;DIR;33.48;0;2273
103.673;DIR;33.47;0;2129
103.673;ESQ;323.04;4095;144
103.673;ESQ;323.03;374;2478
103.673;DIR;33.48;0;882
103.673;ESQ;323.03;336;2177
103.673;DIR;33.48;0;2850
103.673;ESQ;323.03;4095;398
103.673;DIR;33.47;0;1393
103.673;ESQ;323.03;0;3648
103.736;ESQ;323.03;4095;747
103.736;DIR;33.47;0;1659
103.736;DIR;33.48;0;2533
103.736;ESQ;323.03;2877;1424
103.736;DIR;33.48;0;707
103.736;ESQ;323.04;0;3042
103.736;DIR;33.49;0;2480
103.736;ESQ;323.04;4095;114
103.736;DIR;33.48;0;1826
103.736;ESQ;323.04;0;2849
103.736;DIR;33.49;0;1034
103.736;ESQ;323.04;1114;1691
103.736;DIR;33.49;0;2890
103.736;ESQ;323.04;4069;647
103.736;DIR;33.49;0;1069
103.736;ESQ;323.05;0;3670
103.736;DIR;33.5;0;1902
103.736;DIR;33.5;0;2445
103.736;ESQ;323.04;4095;441
103.736;ESQ;323.04;2112;1946
103.736;DIR;33.5;0;771
103.798;ESQ;323.03;0;2846
103.798;DIR;33.51;0;2779
103.798;DIR;33.51;0;1534
103.798;ESQ;323.02;4095;156
103.798;ESQ;323.02;0;3111
103.798;DIR;33.51;0;1185
103.798;ESQ;323.02;2160;1323
103.798;DIR;33.51;0;2746
103.798;ESQ;323.01;3718;878
103.798;DIR;33.51;0;855
103.798;ESQ;323.01;0;3558
103.798;DIR;33.51;0;2301
103.798;ESQ;323.01;4095;169
103.798;DIR;33.51;0;2160
103.798;ESQ;323.0;943;2253
103.798;DIR;33.51;0;816
103.798;ESQ;323.01;62;2381
103.798;DIR;33.51;0;2837
103.798;ESQ;323.02;4095;229
103.798;DIR;33.5;0;1290
103.861;DIR;33.5;0;1683
103.861;ESQ;323.02;0;3696
103.861;ESQ;323.03;4095;913
103.861;DIR;33.5;0;2541
103.861;ESQ;323.03;3248;1104
103.861;DIR;33.49;0;657
103.861;ESQ;323.03;0;3355
103.861;DIR;33.48;0;2496
103.861;ESQ;323.03;4095;114
103.861;ESQ;323.03;0;2746
103.861;DIR;33.48;0;1949
103.861;DIR;33.48;0;997
103.861;ESQ;323.02;566;2057
103.861;ESQ;323.02;4095;377
103.861;DIR;33.47;0;2895
103.861;DIR;33.47;0;1104
103.861;DIR;33.47;0;1842
103.861;ESQ;323.03;0;3788
103.861;ESQ;323.04;4095;661
103.922;DIR;33.46;0;2342
103.922;ESQ;323.03;2657;1723
103.922;DIR;33.46;0;790
103.923;ESQ;323.03;0;3137
103.923;DIR;33.46;0;2759
103.923;ESQ;323.03;4095;255
103.923;ESQ;323.03;0;2960
103.923;DIR;33.47;0;1563
103.923;DIR;33.48;0;1197
103.923;ESQ;323.03;1308;1535
103.923;DIR;33.48;0;2768
103.923;ESQ;323.02;4044;778
103.923;DIR;33.48;0;863
103.923;ESQ;323.02;0;3873
103.923;ESQ;323.02;4095;338
103.923;ESQ;323.02;1856;2052
103.923;DIR;33.47;0;2295
103.923;DIR;33.48;0;2101
103.923;ESQ;323.03;0;2839
103.923;DIR;33.46;0;749
103.923;DIR;33.44;0;2839
103.923;ESQ;323.03;4095;113
103.999;DIR;33.45;0;1327
103.999;ESQ;323.02;0;3377
103.999;DIR;33.44;0;1508
103.999;ESQ;323.02;2514;1379
103.999;DIR;33.44;0;2634
103.999;ESQ;323.02;3823;1092
103.999;ESQ;323.02;0;3870
103.999;DIR;33.43;0;747
103.999;DIR;33.44;0;2403
103.999;ESQ;323.02;4095;151
103.999;DIR;33.43;0;1839
103.999;ESQ;323.02;778;2427
103.999;DIR;33.43;0;930
103.999;ESQ;323.02;137;2469
103.999;DIR;33.44;0;2883
103.999;ESQ;323.02;4095;297
103.999;DIR;33.44;0;1015
103.999;ESQ;323.03;0;3713
103.999;DIR;33.44;0;1712
103.999;ESQ;323.02;4095;1021
103.999;DIR;33.45;0;2514
103.999;ESQ;323.02;3212;1399
103.999;DIR;33.46;0;710
104.077;ESQ;323.03;0;3482
104.077;DIR;33.47;0;2654
104.077;ESQ;323.03;4095;157
104.077;DIR;33.46;0;1691
104.077;ESQ;323.03;0;2887
104.077;DIR;33.48;0;1089
104.077;ESQ;323.03;675;2192
104.077;DIR;33.47;0;2866
104.077;ESQ;323.04;4095;464
104.077;DIR;33.48;0;891
104.077;ESQ;323.04;0;3792
104.077;DIR;33.47;0;1973
104.077;ESQ;323.04;4095;642
104.077;ESQ;323.04;2559;1753
104.077;DIR;33.47;0;2289
104.077;DIR;33.47;0;737
104.077;DIR;33.47;0;2761
104.077;ESQ;323.05;0;3262
104.077;ESQ;323.05;4095;259
104.077;DIR;33.46;0;1424
104.077;ESQ;323.06;0;3024
104.077;ESQ;323.06;1341;1670
104.077;DIR;33.46;0;1279
104.077;DIR;33.46;0;2803
104.142;ESQ;323.07;3984;829
104.142;ESQ;323.06;0;4095
104.142;DIR;33.47;0;848
104.142;DIR;33.47;0;2214
104.142;ESQ;323.07;4095;356
104.142;DIR;33.47;0;2082
104.142;ESQ;323.07;1864;2130
104.142;DIR;33.47;0;821
104.142;ESQ;323.07;0;2854
104.142;ESQ;323.07;4095;207
104.142;DIR;33.46;0;2851
104.142;DIR;33.47;0;1168
104.142;DIR;33.47;0;1465
104.142;ESQ;323.08;0;3454
104.142;ESQ;323.07;2909;1254
104.142;DIR;33.46;0;2649
104.142;ESQ;323.08;3637;1136
104.142;ESQ;323.07;0;3851
104.143;DIR;33.46;0;757
104.143;DIR;33.47;0;2427
104.236;ESQ;323.08;4095;161
104.236;DIR;33.46;0;1899
104.236;ESQ;323.07;788;2592
104.236;DIR;33.47;0;914
104.236;ESQ;323.07;97;2519
104.236;DIR;33.46;0;2926
104.236;ESQ;323.06;4095;192
104.236;DIR;33.45;0;1040
104.236;ESQ;323.07;0;3737
104.236;ESQ;323.07;4095;893
104.236;DIR;33.43;0;1764
104.236;DIR;33.43;0;2482
104.236;ESQ;323.06;3071;1637
104.236;DIR;33.43;0;752
104.236;ESQ;323.05;0;3398
104.237;DIR;33.43;0;2548
104.237;ESQ;323.05;4095;112
104.237;DIR;33.44;0;1648
104.237;ESQ;323.06;0;2977
104.237;DIR;33.45;0;1075
104.237;ESQ;323.05;934;2019
104.237;DIR;33.44;0;2875
104.237;ESQ;323.05;4095;674
104.237;DIR;33.43;0;874
104.237;ESQ;323.05;0;3905
104.237;DIR;33.44;0;2018
104.237;DIR;33.44;0;2359
104.237;ESQ;323.05;4095;641
104.237;ESQ;323.05;2199;2006
104.313;DIR;33.44;0;711
104.313;ESQ;323.05;0;3014
104.313;DIR;33.45;0;2809
104.313;DIR;33.45;0;1481
104.313;ESQ;323.06;4095;95
104.313;ESQ;323.06;0;3417
104.313;DIR;33.46;0;1266
104.313;DIR;33.46;0;2779
104.313;ESQ;323.06;2142;1492
104.313;ESQ;323.05;3709;901
104.313;DIR;33.47;0;784
104.313;ESQ;323.05;0;3894
104.313;DIR;33.47;0;2283
104.313;ESQ;323.05;4095;279
104.314;DIR;33.47;0;2162
104.314;ESQ;323.05;1188;2434
104.314;DIR;33.47;0;788
104.314;ESQ;323.05;18;2673
104.314;DIR;33.47;0;2788
104.314;ESQ;323.05;4095;293
104.314;DIR;33.47;0;1255
104.314;ESQ;323.06;0;3639
104.314;DIR;33.48;0;1585
104.314;ESQ;323.05;4095;1035
104.314;DIR;33.47;0;2699
104.377;ESQ;323.05;3315;1381
104.377;DIR;33.46;0;720
104.377;DIR;33.47;0;2509
104.377;ESQ;323.05;0;3547
104.377;ESQ;323.05;4095;190
104.377;DIR;33.46;0;1943
104.377;ESQ;323.06;0;2863
104.377;DIR;33.46;0;886
104.377;ESQ;323.06;651;2106
104.377;DIR;33.46;0;2858
104.377;ESQ;323.06;4095;486
104.378;DIR;33.47;0;1088
104.378;ESQ;323.05;0;3965
104.378;DIR;33.46;0;1874
104.378;ESQ;323.06;4095;755
104.378;DIR;33.47;0;2509
104.378;DIR;33.47;0;725
104.378;ESQ;323.05;2559;1923
104.378;ESQ;323.05;0;3095
104.378;DIR;33.47;0;2663
104.378;ESQ;323.05;4095;48
104.378;DIR;33.48;0;1599
104.471;ESQ;323.06;0;3243
104.471;DIR;33.49;0;1134
104.471;DIR;33.47;0;2907
104.471;ESQ;323.05;1675;1650
104.471;ESQ;323.05;3891;967
104.471;DIR;33.47;0;931
104.471;ESQ;323.04;0;4019
104.471;ESQ;323.04;4095;274
104.471;DIR;33.46;0;2130
104.471;DIR;33.46;0;2197
104.471;ESQ;323.04;1565;2201
104.471;DIR;33.46;0;738
104.471;ESQ;323.05;0;2739
104.471;DIR;33.45;0;2857
104.471;DIR;33.44;0;1408
104.471;ESQ;323.05;4095;307
104.471;ESQ;323.05;0;3810
104.471;ESQ;323.06;3691;1157
104.471;ESQ;323.07;3561;1141
104.471;DIR;33.44;0;1535
104.471;DIR;33.45;0;2701
104.471;DIR;33.45;0;781
104.471;DIR;33.45;0;2488
104.471;DIR;33.46;0;2059
104.471;ESQ;323.07;0;3746
104.471;DIR;33.46;0;881
104.547;DIR;33.46;0;2855
104.547;DIR;33.46;0;1151
104.547;ESQ;323.07;4095;214
104.547;ESQ;323.06;528;2640
104.547;ESQ;323.07;254;2404
104.547;ESQ;323.07;4095;439
104.547;ESQ;323.06;0;3984
104.547;ESQ;323.06;4095;842
104.547;DIR;33.46;0;1805
104.547;DIR;33.46;0;2583
