timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
6289;0;279;0.31
6338;0;4095;0.29
6338;0;4095;0.27
6340;0;4095;0.25
6340;0;4095;0.23
6340;0;4095;0.21
6397;0;67;0.19
6397;0;4095;0.19
6397;0;4095;0.18
6397;0;31;0.18
6397;0;4095;0.17
6467;0;4095;0.17
6467;0;128;0.16
6467;0;4095;0.14
6467;0;4095;0.12
6467;0;700;0.1
6467;0;4095;0.09
6467;0;4095;0.09
6559;0;755;0.09
6559;0;4095;0.09
6559;0;4095;0.09
6559;0;507;0.08
6559;0;4095;0.09
6559;0;4095;0.09
6559;0;167;0.11
6559;0;4095;0.11
6665;0;4095;0.1
6665;0;4095;0.08
6665;0;4095;0.06
6665;0;4095;0.04
6665;0;192;0.02
6665;0;4095;0.0
6673;0;4095;0.02
6675;0;4095;0.04
6675;0;4095;0.06
6677;0;4095;0.06
6749;0;870;0.07
6751;0;4095;0.06
6751;0;4095;0.06
6751;0;435;0.05
6751;0;4095;0.06
6751;0;4095;0.07
6751;0;1206;0.08
6808;0;4095;0.11
6808;0;4095;0.13
6808;0;2651;0.14
6808;0;4080;0.13
6808;0;4095;0.13
6890;0;1171;0.13
6890;0;4095;0.13
6892;0;4095;0.14
6892;0;3042;0.13
6892;0;4095;0.13
6892;0;4095;0.13
6892;0;1035;0.14
6892;0;3905;0.15
6967;0;4095;0.17
6967;0;4095;0.18
6967;0;4095;0.18
6970;0;4095;0.17
6970;0;891;0.16
6970;0;4095;0.13
6970;0;4095;0.13
7050;0;306;0.13
7050;0;3910;0.13
7051;0;4095;0.14
7051;0;605;0.14
7051;0;3248;0.11
7051;0;4095;0.1
7051;0;572;0.08
7142;0;3835;0.06
7142;0;4095;0.05
7142;0;2709;0.04
7142;0;2901;0.05
7142;0;4095;0.06
7142;0;3723;0.07
7142;0;1765;0.07
7142;0;4095;0.08
7240;0;1616;0.09
7240;0;3065;0.09
7240;0;4095;0.1
7240;0;1065;0.11
7240;0;3110;0.12
7240;0;4095;0.14
7240;0;4095;0.16
7246;0;2231;0.18
7246;0;4095;0.19
7350;0;1535;0.2
7350;0;2978;0.21
7350;0;4095;0.21
7350;0;2087;0.22
7350;0;2198;0.22
7350;0;4095;0.23
7356;0;1225;0.24
7356;0;2241;0.24
7358;0;4095;0.24
7358;0;2301;0.26
7449;0;2689;0.28
7451;0;4095;0.28
7453;0;1535;0.27
7453;0;1809;0.25
7455;0;4095;0.23
7455;0;1474;0.22
7456;0;2768;0.21
7456;0;4095;0.21
7456;0;1479;0.22
7542;0;2582;0.22
7542;0;4095;0.23
7544;0;857;0.24
7544;0;1600;0.24
7544;0;4095;0.25
7546;0;4095;0.28
7546;0;720;0.29
7546;0;4095;0.3
7634;0;4095;0.28
7635;0;1856;0.28
7635;0;4095;0.27
7635;0;2400;0.25
7635;0;1626;0.23
7635;0;4095;0.2
7635;0;3035;0.17
7635;0;2004;0.15
7640;0;4095;0.13
7723;0;2530;0.12
7723;0;2009;0.1
7723;0;4095;0.09
7723;0;2475;0.07
7723;0;1600;0.07
7723;0;4095;0.06
7723;0;2526;0.06
7723;0;1895;0.07
7816;0;4095;0.08
7816;0;4095;0.09
7816;0;1587;0.11
7816;0;4095;0.13
7816;0;1975;0.14
7816;0;1333;0.15
7816;0;4095;0.16
7816;0;2834;0.17
7916;0;2544;0.18
7916;0;4095;0.18
7916;0;2352;0.18
7916;0;1925;0.2
7916;0;4095;0.21
7916;0;2533;0.22
7923;0;2101;0.24
7923;0;4095;0.25
7923;0;2985;0.24
8015;0;1599;0.24
8015;0;4095;0.25
8015;0;3178;0.25
8015;0;2003;0.26
8015;0;4095;0.27
8015;0;2923;0.27
8015;0;1567;0.26
